month,country,country_key,region,order_count,unique_customers,total_revenue,avg_order_value,fulfilled_orders,open_orders,orders_per_customer,avg_revenue,stddev_revenue,q1_revenue,q3_revenue,avg_orders,stddev_orders,avg_customers,stddev_customers,avg_aov,stddev_aov,avg_fulfillment_rate,stddev_fulfillment_rate,revenue_zscore,orders_zscore,customers_zscore,aov_zscore,revenue_upper_fence,revenue_lower_fence,revenue_iqr_outlier,revenue_mom_change,orders_mom_change,revenue_spike,orders_spike,expected_revenue,revenue_deviation_pct,correlation_breakdown,fulfillment_rate,fulfillment_anomaly,revenue_anomaly,orders_anomaly,customers_anomaly,aov_anomaly,revenue_component,orders_component,customers_component,aov_component,mom_component,deviation_component,anomaly_score,anomaly_severity,anomaly_types,country_code
1998-07-01,ALGERIA,0,AFRICA,817,729,123335836.67,150961.85638923,0,817,1.120713,114778106.37767442,6092017.35318831,110273431.92,119611079.275,754.348837,37.61388024386742,680.232558,30.92066438484141,152171.59827828116,3460.8209015946204,5.922948395349,21.18051141716939,1.4047448974922598,1.665639455270363,1.5771796295524563,-0.3495534508861057,133617550.3075,96266960.8875,0,10.154210775396223,13.157894736842103,False,False,124324195.7933557,-0.794985334148868,False,0.0,False,False,False,False,False,8.428469384953559,6.662557821081453,4.731538888657369,0.6991069017722114,0.5077105387698111,0.0397492667074434,21.069132801941844,Normal,None,DZA
1995-01-01,ARGENTINA,1,AMERICA,781,702,117587473.65,150560.14551857,781,0,1.112536,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.5913578932392409,0.8394827013769998,0.7280987953174085,-0.31813205277072304,127022691.83,100442590.03,0,,,False,False,118293459.33533974,-0.5968087240887909,False,100.0,True,False,False,False,False,3.5481473594354456,3.3579308055079995,2.1842963859522255,0.6362641055414461,,0.029840436204439547,,,Fulfillment rate anomaly,ARG
1995-02-01,ARGENTINA,1,AMERICA,750,686,115238604.04,153651.47205333,689,1,1.093294,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.13866828154213864,-0.20244509124028423,0.1058230469930178,0.7698142185401622,127022691.83,100442590.03,0,-1.99755087603245,-3.969270166453265,False,False,113598072.34507658,1.4441545186964015,False,91.86666666666666,True,False,False,False,False,0.8320096892528318,0.809780364961137,0.3174691409790534,1.5396284370803244,0.0998775438016225,0.07220772593482008,3.670972902009789,Normal,Fulfillment rate anomaly,ARG
1995-03-01,ARGENTINA,1,AMERICA,788,708,116484433.41,147822.88503807,331,46,1.112994,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.37877271788253886,1.0747567190647735,0.9614522009390551,-1.2814700566603117,127022691.83,100442590.03,0,1.0810868288265274,5.066666666666664,False,False,119353708.01056045,-2.4040096017013415,False,42.00507614213198,False,False,False,False,False,2.272636307295233,4.299026876259094,2.8843566028171654,2.5629401133206233,0.05405434144132637,0.12020048008506708,12.193214721218508,Normal,None,ARG
1995-04-01,ARGENTINA,1,AMERICA,752,687,115582366.19,153699.95503989,127,114,1.094614,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.20492038576160657,-0.13522394332949172,0.14471528126329222,0.7868770826073718,127022691.83,100442590.03,0,-0.7744101023566929,-4.5685279187817285,False,False,113901000.53799678,1.4761640758742227,False,16.888297872340424,False,False,False,False,False,1.2295223145696392,0.5408957733179669,0.4341458437898767,1.5737541652147435,0.03872050511783465,0.07380820379371114,3.8908468058037724,Normal,None,ARG
1995-05-01,ARGENTINA,1,AMERICA,729,651,113169439.24,155239.28565158,36,262,1.119816,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-0.2601147781311109,-0.9082671443036057,-1.255405152466587,1.3286215345349837,127022691.83,100442590.03,0,-2.0876254999257493,-3.0585106382978733,False,False,110417326.31941442,2.492464735674074,False,4.938271604938271,False,False,False,False,False,1.5606886687866652,3.633068577214423,3.7662154573997606,2.6572430690699673,0.10438127499628745,0.12462323678370371,11.846220284250807,Normal,None,ARG
1995-06-01,ARGENTINA,1,AMERICA,707,645,107318017.04,151793.51773692,4,611,1.096124,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-1.387839379069604,-1.6476997713223234,-1.4887585580882334,0.11593490554123467,127022691.83,100442590.03,0,-5.170496769530509,-3.017832647462282,False,False,107085116.19729218,0.21749132930736548,False,0.5657708628005658,False,False,False,False,False,8.327036274417623,6.590799085289294,4.4662756742647,0.23186981108246935,0.2585248384765254,0.010874566465368274,19.88538024999598,Normal,None,ARG
1995-07-01,ARGENTINA,1,AMERICA,786,703,120515352.98,153327.42109415,0,786,1.118065,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,1.1556380692655603,1.007535571153981,0.766991029587683,0.6557693162011838,127022691.83,100442590.03,0,12.297409422949945,11.173974540311171,False,False,119050779.81764024,1.2302087937627666,False,0.0,False,False,False,False,False,6.933828415593362,4.030142284615924,2.300973088763049,1.3115386324023677,0.6148704711474973,0.06151043968813833,15.252863332210339,Normal,None,ARG
1995-08-01,ARGENTINA,1,AMERICA,780,705,115160723.82,147641.95361538,0,780,1.106383,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.12365869292956133,0.8058721274216035,0.8447754981282318,-1.345146172549454,127022691.83,100442590.03,0,-4.443109552098834,-0.7633587786259555,False,False,118141995.23887964,-2.523464592629911,False,0.0,False,False,False,False,False,0.741952157577368,3.223488509686414,2.5343264943846955,2.690292345098908,0.2221554776049417,0.12617322963149555,9.538388213983822,Normal,None,ARG
1995-09-01,ARGENTINA,1,AMERICA,793,717,122101239.63,153973.82046658,0,793,1.105997,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,1.4612805828932616,1.2428095888417547,1.311482309371525,0.8832599352300509,127022691.83,100442590.03,0,6.026808081588864,1.6666666666666607,False,False,120111028.49286096,1.6569761845452262,False,0.0,False,False,False,False,False,8.767683497359569,4.97123835536702,3.9344469281145753,1.766519870460102,0.3013404040794431,0.08284880922726132,19.82407786460797,Normal,None,ARG
1995-10-01,ARGENTINA,1,AMERICA,783,718,119058345.85,152054.08154534,0,783,1.090529,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.8748340650281308,0.9067038492877922,1.3503745436417995,0.2076364519878999,127022691.83,100442590.03,0,-2.492107196635185,-1.261034047919296,False,False,118596387.52825995,0.3895214107006148,False,0.0,False,False,False,False,False,5.249004390168784,3.626815397151169,4.051123630925399,0.4152729039757998,0.12460535983175923,0.01947607053503074,13.48629775258794,Normal,None,ARG
1995-11-01,ARGENTINA,1,AMERICA,713,655,109002646.85,152878.88758766,0,713,1.08855,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-1.0631664337108946,-1.446036327589946,-1.0998362153854895,0.4979146378109317,127022691.83,100442590.03,0,-8.446026129633143,-8.939974457215838,False,False,107993900.77605279,0.9340768938785212,False,0.0,False,False,False,False,False,6.3789986022653675,5.784145310359784,3.2995086461564687,0.9958292756218635,0.42230130648165715,0.046703844693926064,16.927486985579066,Normal,None,ARG
1995-12-01,ARGENTINA,1,AMERICA,764,685,115898237.56,151699.26382199,0,764,1.115328,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.26579719528000795,0.26810294413526337,0.06693081272274337,0.08276364584041888,127022691.83,100442590.03,0,6.326076392887159,7.152875175315576,False,False,115718569.695518,0.15526277671314784,False,0.0,False,False,False,False,False,1.5947831716800478,1.0724117765410535,0.20079243816823011,0.1655272916808378,0.31630381964435794,0.007763138835657392,3.357581636550184,Normal,None,ARG
1996-01-01,ARGENTINA,1,AMERICA,772,693,116520639.64,150933.47103627,0,772,1.113997,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.38575062084059875,0.5369875357784334,0.3780686868849387,-0.18674570441834698,127022691.83,100442590.03,0,0.5370246287634828,1.0471204188481575,False,False,116930282.46719882,-0.3503308283837687,False,0.0,False,False,False,False,False,2.3145037250435925,2.1479501431137336,1.134206060654816,0.37349140883669396,0.02685123143817414,0.017516541419188437,6.014519110506198,Normal,None,ARG
1996-02-01,ARGENTINA,1,AMERICA,722,660,110518413.9,153072.59542936,0,722,1.093939,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-0.7710378309283151,-1.1435411619913796,-0.9053750440341173,0.5660872238291071,127022691.83,100442590.03,0,-5.151212487799894,-6.476683937823835,False,False,109357077.64419371,1.061967163739363,False,0.0,False,False,False,False,False,4.6262269855698905,4.574164647965518,2.7161251321023516,1.1321744476582143,0.25756062438999466,0.053098358186968155,13.359350195872938,Normal,None,ARG
1996-03-01,ARGENTINA,1,AMERICA,767,684,118322521.25,154266.65091265,0,767,1.121345,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.7330211048565461,0.36893466600145214,0.02803857845246894,0.9863172435880933,127022691.83,100442590.03,0,7.061363871057136,6.232686980609414,False,False,116172961.98489831,1.850309425166515,False,0.0,False,False,False,False,False,4.398126629139276,1.4757386640058086,0.08411573535740681,1.9726344871761865,0.3530681935528568,0.09251547125832577,8.376199180489861,Normal,None,ARG
1996-04-01,ARGENTINA,1,AMERICA,739,670,112753284.06,152575.4858728,0,739,1.102985,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-0.3403189435892087,-0.572161404749643,-0.516452701331373,0.3911369290572066,127022691.83,100442590.03,0,-4.7068276868719945,-3.6505867014341553,False,False,111931967.28401545,0.7337642640556398,False,0.0,False,False,False,False,False,2.041913661535252,2.288645618998572,1.549358103994119,0.7822738581144133,0.2353413843435997,0.03668821320278199,6.934220840188739,Normal,None,ARG
1996-05-01,ARGENTINA,1,AMERICA,749,674,115191028.5,153793.09546061,0,749,1.111276,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.1294992103271213,-0.2360556651956805,-0.36088376425027535,0.8196564646271098,127022691.83,100442590.03,0,2.162016353069407,1.3531799729364025,False,False,113446608.24861647,1.5376574745722307,False,0.0,False,False,False,False,False,0.7769952619627278,0.944222660782722,1.082651292750826,1.63931292925422,0.10810081765347035,0.07688287372861154,4.6281658361325775,Normal,None,ARG
1996-06-01,ARGENTINA,1,AMERICA,753,673,109791499.75,145805.44455511,0,753,1.118871,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-0.9111335105265663,-0.10161336937409547,-0.39977599852054974,-1.991478147474427,127022691.83,100442590.03,0,-4.687455976660548,0.5340453938584844,False,False,114052464.63445687,-3.7359691420202545,False,0.0,False,False,False,False,False,5.466801063159398,0.4064534774963819,1.1993279955616492,3.9829562949488544,0.2343727988330274,0.18679845710101273,11.476710087100324,Normal,None,ARG
1996-07-01,ARGENTINA,1,AMERICA,778,700,118258748.88,152003.53326478,0,778,1.111429,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.7207304739550275,0.7386509795108109,0.6503143267768597,0.189846738498219,127022691.83,100442590.03,0,7.712117194209278,3.3200531208499307,False,False,117839067.04595943,0.35614830001741576,False,0.0,False,False,False,False,False,4.324382843730166,2.9546039180432437,1.9509429803305791,0.379693476996438,0.38560585971046385,0.01780741500087079,10.013036493811763,Normal,None,ARG
1996-08-01,ARGENTINA,1,AMERICA,763,672,114630397.23,150236.4314941,0,763,1.135417,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.021450661850412413,0.23449237017986713,-0.4386682327908242,-0.43205837596340363,127022691.83,100442590.03,0,-3.06814648756496,-1.9280205655527016,False,False,115567105.5990579,-0.8105319971477504,False,0.0,False,False,False,False,False,0.12870397110247447,0.9379694807194685,1.3160046983724725,0.8641167519268074,0.153407324378248,0.04052659985738752,3.440728826356858,Normal,None,ARG
1996-09-01,ARGENTINA,1,AMERICA,743,680,112263574.76,151094.98621803,0,743,1.092647,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-0.43469894319312874,-0.43771910892805804,-0.12753035862862874,-0.1299028449597831,127022691.83,100442590.03,0,-2.064742448070811,-2.6212319790301475,False,False,112537823.66985586,-0.24369487600933337,False,0.0,False,False,False,False,False,2.6081936591587724,1.7508764357122322,0.3825910758858862,0.2598056899195662,0.10323712240354055,0.01218474380046667,5.116888726880465,Normal,None,ARG
1996-10-01,ARGENTINA,1,AMERICA,771,685,120764746.98,156633.91307393,0,771,1.125547,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,1.2037029224779048,0.5033769618230372,0.06693081272274337,1.8194398570100598,127022691.83,100442590.03,0,7.572511598863674,3.7685060565275874,False,False,116778818.37073871,3.4132290982831557,False,0.0,False,False,False,False,False,7.222217534867428,2.0135078472921486,0.20079243816823011,3.63887971402012,0.3786255799431837,0.1706614549141578,13.624684569205268,Normal,None,ARG
1996-11-01,ARGENTINA,1,AMERICA,715,648,103469416.54,144712.47068531,0,715,1.103395,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,-2.129566999242728,-1.3788151796791535,-1.3720818552774103,-2.376134000849508,127022691.83,100442590.03,0,-14.321505963047553,-7.263294422827493,False,False,108296828.968973,-4.4575750508410925,False,0.0,False,True,False,False,True,12.77740199545637,5.515260718716615,4.116245565832231,4.752268001699016,0.7160752981523777,0.22287875254205464,28.100130332398663,Minor,"Revenue drop (Z=-2.1), AOV shift",ARG
1996-12-01,ARGENTINA,1,AMERICA,777,706,116522833.66,149965.03688546,0,777,1.100567,114519096.2272093,5188697.839109338,110410128.205,117055153.655,756.023256,29.752541605718328,683.27907,25.712073856458954,151464.0964601021,2841.4330893704955,5.959629860465,21.261743570033833,0.38617346681622344,0.7050404055554147,0.8836677323985063,-0.5275716610220097,127022691.83,100442590.03,0,12.61572506785491,8.67132867132867,False,False,117687602.94949932,-0.9897128162251203,False,0.0,False,False,False,False,False,2.3170408008973404,2.820161622221659,2.651003197195519,1.0551433220440194,0.6307862533927455,0.04948564081125602,9.52362083656254,Normal,None,ARG
